page_num, comment_pk, user_id, date, prod_choice, prod_rating, comment_likes, comment_body
43,__773072648,fds4****,19.12.10.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,사용감도 좋고 샘플도 많이 챙겨 주시네요~ 잘 쓸게요
43,__767007414,ssk9****,19.12.01.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,순하다고 해서 주문햇는데 괜찮아요
45,__772583264,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기재구매 재구매해서 쓰고 있어요
45,__772946859,leeg****,20.04.02.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),4,0,꾸준하게 서볼게요 감사해요
45,__771242093,rhfu****,19.12.18.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),4,0,괜찮은것 같아요~ 굿!
45,__769409121,cjst****,19.12.18.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,폼타입이라 사용감이 좋고 순해서 좋아요.
45,__769408972,csy5****,19.12.15.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,폼타입이라 사용감이 좋고 순해서 좋아요.
45,__774576016,kell****,19.12.11.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,만족해요만족해요만족해요
45,__773481643,kell****,19.12.11.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,한달사용기재구매 매번 재구입 합니다~~
45,__772567489,sdwc****,19.12.21.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),3,0,아주 좋은곳 같어요
45,__772103862,fasa****,19.12.19.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,재구매 늘쓰는제품인데 좋아요~
45,__754493503,bbhj****,19.12.18.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),3,0,한달사용기 향기도 좋아요.그리고 거품타입을 싫어하는데 젤타입이라 넘 좋아요
45,__771320031,jey1****,19.12.17.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),3,0,처음써보는데 좋은거같아요
45,__760179510,cide****,19.11.11.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,폼이랑 젤 중에 고민하다 젤을 샀는데 저는 젤이 잘 맞는 것 같아요 산뜻한 하루가 되게 도와줍니다! 정말 좋아요
45,__774413325,gpwl****,19.12.15.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,아주 좋아요. ㅎㅎ
45,__761423434,7982****,19.11.22.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,"한달사용기 질염을 한 번 겪은 이후로 세정제를 평소에 사용해야겠다 싶어 구매했어요! 일주일에 두 번 정도 사용하고 있는데, 거품이라 사용도 편하고 이상 반응도 없어서 잘 샀다싶어요:)"
45,__769703370,hoyo****,19.12.21.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,거품으로 나와 사용하기 편하고 부드러워요
45,__766923656,hell****,19.11.25.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 해당 제품은 순하고 자극되지 않아서 좋아요! 이 제품 추천해요!
45,__768103390,yang****,19.12.11.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,쓰던거라 다시 샀어요. 만족합니다.
45,__760404802,wkdt****,19.12.06.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,헐!~~2개구입해서.제가헷갈렸네요!~ㅋ^^폼타입은 다좋은데.사용후 좀미끌거림이남네요..향은좋은데..그래도 아직 몇번사용안해서효과는아직 모르겠지만.꾸준히 써보렵니다!~수고하세요^^
45,__750759659,odum****,19.12.09.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,여성청결제 처음 써보는데 향기도 좋고 거품이 풍성해서 사용감이 좋아요 다 쓰면 재구매 의사있습니당.
45,__753166125,youn****,19.11.23.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,향좋고 촉촉한 느낌에 사용후 산뜻해요 아직 좀 더 사용해봐야될꺼같아요 양조절은 힘듬
46,__772583264,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기재구매 재구매해서 쓰고 있어요
46,__772946859,leeg****,20.04.02.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),4,0,꾸준하게 서볼게요 감사해요
46,__771242093,rhfu****,19.12.18.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),4,0,괜찮은것 같아요~ 굿!
47,__765736029,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 맨날쓰던거에요~만족해요
47,__770797431,leeg****,20.04.02.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,효과 좋길 바래요~~~~~
47,__768097735,rkgu****,19.12.04.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,한달사용기 항상 사용중인 제품이에요.
47,__765061822,sexy****,19.12.13.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,배송도빠르고 좋아용ㅎ
47,__767242000,yo06****,19.12.09.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,아직 며칠 못써봤는데 아직은 괜찮아요
47,__760404035,name****,19.12.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,향도좋고.다좋은데 폼이품절이라 젤로구입했어요.아직사용전이지만.잘쓰겠습니다!^^
47,__765710229,nani****,19.12.07.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,촉촉하고 좋네요.기대이상요.
47,__764638206,youn****,19.11.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 세정력도 향기도 너무좋아요
47,__764638101,viol****,19.12.04.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 세정력도 향기도 너무좋아요
47,__754990594,chri****,19.12.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,냄새 좋고 배송 확실하네요 굿
47,__764220307,chri****,19.12.02.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,젤 타입 샀는데 거품도 나서 좋습니다
47,__767797017,gkfm****,19.11.12.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,자극적이지않아좋ㅅ습니다
47,__752954973,rebo****,19.12.01.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,아직 몇번밖에 안써봤지만 향도좋고 부드러워요 점차 좋아지길 기대할께요
47,__765461105,pspm****,19.12.08.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,깔끔하게 간단하게 쓸수있어 좋아요
47,__751493914,bodt****,19.11.07.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,깔끔한느낌이 좋아요. 부들거려서 뽀득하게 씻어야 되네요.
47,__751493563,eunj****,19.12.03.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,깔끔한느낌이 좋아요. 부들거려서 뽀득하게 씻어야 되네요.
47,__760709690,ship****,19.11.05.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,배송 빨라요 냄새 좋아요
47,__754349722,ship****,19.11.05.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,젤타입샀는데 거품이진짜 많이나서 세정할때 부드럽고 좋아요~향도좋아서 사용후 상쾌한느낌들어요~재구매의사 있습니다~
47,__764208253,rlaw****,19.11.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 향도 괜찮고 꾸준히 쓰고있어요
47,__766723416,yun0****,19.11.11.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,배송이 엄청 빨라요
48,__765736029,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 맨날쓰던거에요~만족해요
48,__770797431,leeg****,20.04.02.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,효과 좋길 바래요~~~~~
49,__764755768,dais****,20.04.23.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,향이 은은하니 좋아요
49,__765763054,leeg****,20.04.02.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),4,0,빠른배송에 잘쓸께요
50,__763779573,dais****,20.04.23.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,나쁘지 않아요 계속써보려고요
50,__763756519,leeg****,20.04.02.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,한달사용기 보습도 되는거같아요
51,__755109441,dais****,20.04.23.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,평소 사용하는거라 구매합니다
51,__755873700,leeg****,20.04.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,냄새가좋네요 오늘처움이라서 더 써볼게여~
51,__746248092,thwj****,19.11.12.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,아직사용전이나 배송이 빠르고 후기가 좋아 기대중입니당
51,__755597786,bij6****,19.11.13.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,배송 빠르네요옹 그것도 우체국?? 아직 사용 전이지만 안봐도 만족쿠
51,__749288054,rlad****,19.10.24.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,너무 좋아요 그리고
51,__749287832,asm4****,19.11.13.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,너무 좋아요 그리고
51,__758493434,jine****,19.10.31.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,만족스러움쓰끄 꺅 최고
51,__751947888,jine****,19.10.31.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),3,0,질경이 써보다가 바꿨어요.향과 거품 다 좋아요
51,__761019401,rsy0****,19.11.19.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,어줒 ㅠㅋ닙배쥳  ㄴ캩대제
51,__749994807,mako****,19.11.06.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,원래 쓰던건데 약국으로 사러가기 귀찮아서 ㅋㅋㅋ 배송 시켰어요! 무배라 더 좋네용 ㅎㅎ 배송도 빠르고 넘 좋습니다! 자주 시킬게요~
51,__756822024,lsh2****,19.11.24.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),3,0,성분도 나쁘지 않고 가성비도 좋아요
51,__758731185,ggg_****,19.11.01.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),3,0,순하고 부드러워요 굿
51,__759170540,litt****,19.11.15.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,가격대비 괜챦 아요
51,__750939124,hma8****,19.11.19.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),3,0,매일 관리하고 냄새제거에 좋은것 같아요 비누로 씻어서 균형이 무너져 염증과 냄새에 시달렸는데 이걸로 해결되었어요^^
51,__746962513,some****,19.11.20.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,첨사영 냄새좋고 보드라워요
51,__742691070,mych****,19.11.04.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,쓰던 제품이여서 구매했어요 약국에서 사서 쓸때보다 저렴해서 좋네요
51,__756272079,nekk****,19.10.25.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,재구매 맨날 파란것만 쓰다가 이걸로 구매해봐요
51,__747034365,hyem****,19.10.17.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,조금 더 쓰보고 좋으면 또 구매할께요
51,__746623051,dada****,19.11.14.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,한달사용기 청결제 추천받아 사용해봤는데 괜찮네요ㅎ
51,__749886196,cjh0****,19.10.26.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,다른제품 사용했었는데 그게 안맞았던건지 독했던건지  사용하기만하면 상태가 안좋아져서 손이 안갔는데 이건 순해서 그런지 사용후에도 건조한느낌이 별로없구  잘 맞는듯해요
52,__751226700,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,일단배송은넘나죠아용ㅎㅎ 제품은쓰던게조금남아서 다쓰고쓰려구요ㅎㅎ  잘쓰겟습니다
52,__740155370,leeg****,20.04.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,여러 제품들 비교해보다가 주위 사람들 얘기 듣고 이걸로 구매했어요~~ 아직 한 번 사용해봤지만 괜찮긴 하네용
52,__752346991,rndm****,19.11.04.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,한달사용기 딱히 부작용 없이 잘 쓰고 있네요 거품이라 더 편한것 같고 6살 딸랑구랑 일주일에 두번씩 잘 사용중이네요~~~
52,__750108712,0ohe****,19.10.12.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,굳입니다 ^^  산뜻해요  지노베타쪽이니 더 믿고 잘쓰고있습니다 조만간 친구들한테 선물하려구요
52,__746248526,ldm1****,19.11.06.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,배송이빠르고 사용전이라 기대중이예요
52,__747333633,fbfb****,19.11.02.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,사용하기에 편하고 거품도 부드럽고 향기도 넘 좋아요~ 그리고 무엇보다 마무리가 쾌적한 느낌이 들어요
52,__743349693,rlad****,19.10.24.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,사용한지얼마안됬지만 향도 거품도  그리고 지노베타쪽이라 더믿음이가네여 굿
52,__757024791,love****,19.10.26.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,꾸준히 써봐야 효과가 있겠죵!!
52,__747089547,uueo****,19.10.18.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,부드럽고 부담없어요ㅡ3번샘플도 받앗어요
52,__753255393,cbcb****,19.11.16.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,거품도풍성하고 부드럽고좋아요 빠른배송감사합니다
52,__757024476,olny****,19.10.26.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,깨끗해지는 기분이예요
52,__755188716,ssie****,19.11.08.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,폼타입이라 쓰기 간편하고 좋은것같아요
52,__752461343,cbcb****,19.11.16.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,향도  괜찮고  펌핑해서 거품나와 괜찮아요
52,__745780374,chos****,19.11.12.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),3,0,항상 사용하는 제품 약국보다 저렴하네요~*^
52,__754907057,soos****,19.11.07.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,양이 많고  부드럽습니다
52,__755473780,ssk9****,19.10.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 트러블 없이 잘 사용하고 있습니다.
52,__751171026,hans****,19.11.12.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,좋아요  냄새도 덜나고 깨끗한거 같아요  다음에도 구매할께요~
52,__761169595,nach****,19.11.13.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,좋아요~~~~~?!!!!!!!
52,__747516517,rich****,19.11.04.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,Ph가 약산성으로 유익균을 유지시켜주는점이 가장좋고 세정력이 깔끔하고 폼타입은 엄청 소프트하며 가볍고 겔타입또한 가볍고 부드러워 사용감이 너무 좋습니다~^^~
52,__755665141,dbfk****,19.11.24.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,좋아요 잘쓰고 있어요^^
53,__756716405,dais****,20.04.23.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,폼타입이라  좋아요
53,__753354873,leeg****,20.04.02.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),4,0,한달사용기 향도 좋고 효과도 괜찮은거 같아요~
53,__747848022,jm96****,19.11.15.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,조아요 평소에 쓰던건데 향기도 굿
53,__742691659,sisi****,19.11.08.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,하늘색은 처음 써보는데  쓰는 용도가 달라서  보라색 하늘색 번갈아가면서 써봐야겟어영
53,__758493259,yina****,19.10.28.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,만족스러워요~~~~
53,__755491654,hyem****,19.10.17.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 보습두 좋은듯해요.
53,__748692585,rsy0****,19.11.19.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,한달사용기 거품도 많이나고 향도 괜찮고 좋은데.. 너무 많이  나와서  통 옆에 다 묻더라구요.. 펌프형이면 더 좋았을것같아요~
53,__744418089,yu60****,19.11.13.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,한달사용기 누르는펌프가 불편합니다 가져워서그런지 바닥에놓고 누르기엔 엎어져버리구요 유리아쥬에서 갈아탓는데 불편해서 다시 유리아쥬로 가야겟어요 향도그렇고 쓰기에도 불편하네요 펌프를 교체하셔야댈듯요
53,__744150499,rile****,19.10.30.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,두가지 타입 전부 사용하는데 순하고 좋네요
53,__754472027,sktj****,19.10.21.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,향도 좋고 부드러워요
53,__738473319,snoa****,19.10.20.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,약간 건조해져요. 데오드란트 효과는 좋음. 가격대비 만족.
53,__754980057,ysm1****,19.11.11.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,저자극적인 느낌은 맞네요
53,__747924429,21na****,19.10.08.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,처음으로 세정제 주문했어요 아직 한번밖에 안써봐서 효과는 잘 모르겠구 잘써보고 1달후기작성해볼게요 ㅎㅎ
53,__754471842,mrsf****,19.11.12.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),2,0,향도 좋고 부드러워요.
53,__752688894,unti****,19.10.28.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 너무 좋아요 ㅎㅎㅎ 역시 청결제는 짱짱
53,__745506172,ysm1****,19.11.11.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,일단 성분이 안심되니까 좋아요 여성청결제 성분 안좋은거 은근히 많다고 하던데 믿고 쓰겠습니다
53,__747404546,jinj****,19.11.07.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,아직 사용전이지만 후기가 좋아 믿고 구매했어요. 배송도 빠르고 워낙 유명한 제품이라 기대됩니다.
53,__747333164,dkst****,19.10.23.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,향기도 좋고 씻고나서 개운한 느낌이 들어요 앞으로 재구매할 예정입니다
53,__750861338,shin****,19.10.27.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),3,0,몇일 써보았는데 정말 좋아요 :)  쓰다가 또 구매하려구요! ??
53,__748664806,love****,19.10.26.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,저는 오하려 향이 진해서 좋았어요!! 부드럽고 좋네용
54,__741653955,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,좋은거같아요 약국보다 싸게샀어요
54,__750102260,leeg****,20.04.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,계속사용하고 있던거에요 좋아요
54,__752085222,sjeh****,19.10.15.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,빠른배송 감사합니다. 순해서 사용합ㄴ대.샘플 감사합니다
54,__744150303,mmyo****,19.11.02.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,항상 사용하는 제품이에요
54,__750102136,9097****,19.11.06.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,약국에서 사다쓰다  두개 사요
54,__752706024,snoa****,19.10.20.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,향은좋은데 효과있는진 모르겠네요
54,__743102541,mmyo****,19.11.02.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,향도좋고 맘에듭니다
54,__755665322,wjdg****,19.11.07.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,좋아요 잘쓰고 잇어요^^
54,__748257912,hoon****,19.10.18.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 항상쓰는재구매템ㅋㅋㅋ향도괜찮고폼도풍성하고좋아요
54,__749695051,tjd8****,19.11.13.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,저자극에 순하고 부드럽네요. 폼타입 좋아뇨
54,__750895125,zozn****,19.10.29.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,펌핑 한번 양으로도 충분해서좋아요
54,__753073788,enom****,19.11.01.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),3,0,재구매 미끌거리는거 빼면 굿이에요
54,__752730431,coqu****,19.11.04.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,향도 상쾨하니 괴안은것 같아요.
54,__750572106,rhfu****,19.11.08.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,자극없이 좋아요.배송빨라요
54,__752109002,zip2****,19.11.07.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,순하고 낸새제거에 좋은거 같아요
54,__746619182,prem****,19.11.03.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),3,0,거품이 부드럽게 마사지되고 세정력도 좋아서 상쾌합니다. 정말 만족합니다^^
54,__741093597,arti****,19.11.06.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,폼제품은 처음 써봤는데 자극이 들가는 것같아요
54,__738293440,bbun****,19.10.25.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,향도 은은하고 세정하고나면 개운한 느낌이에요~ 역시 믿고쓸만해요 여신세정제
54,__748042684,eunn****,19.10.14.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 향도좋고 가려움증도 싹사라졌어요! 재구매합니다~^^
54,__751441699,tkdr****,19.10.08.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 평이 좋아서 사봤는데 부드럽고 좋네요!
55,__741653955,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,좋은거같아요 약국보다 싸게샀어요
55,__750102260,leeg****,20.04.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,계속사용하고 있던거에요 좋아요
55,__752085222,sjeh****,19.10.15.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,빠른배송 감사합니다. 순해서 사용합ㄴ대.샘플 감사합니다
55,__744150303,mmyo****,19.11.02.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,항상 사용하는 제품이에요
56,__750840935,dais****,20.04.23.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,사용하기 좋아요 만족합니다
56,__751657533,leeg****,20.04.02.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,그냥.. 효과를 본 건 없어요
56,__753808193,hy94****,19.11.03.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,좋아용 ㅋㅋㅋ굿굿 굿
56,__751384908,tmzk****,19.11.05.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,임산부인데 괜찮아요
56,__739942484,hjy4****,19.11.09.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,마법전후 써보려고 광고보고  구입해봄
56,__747643471,sang****,19.11.05.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,한달사용기 순하고 좋아요 애들하고 같이 쓰고있어요
56,__748376373,spdl****,19.10.11.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,괜찮은거같아요 냄새도 괜차나요
56,__746419237,chyw****,19.10.27.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),3,0,아직은잘모르겠어요ㅎ효과가 있기를
56,__747124026,bani****,19.10.29.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 거품형이라 좋긴한대 미끌거려 물로 여러번 헹궈야하는게 좀 아쉽네요
56,__747352418,kshy****,19.10.24.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),3,0,아직 사용전입니다... 효과가 있었으면 합니다
56,__743161089,rhfu****,19.10.26.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),4,0,향. 발림성 괜찮은듯 하네요. 효과는 좀더 써바야될듯요 무난합니다~~
56,__750363849,dl11****,19.10.27.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,재구매 항상 애용하는 제품입니다
56,__750254956,ej22****,19.10.18.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,깔끔하게 포장되어 왔어요
56,__750251857,fasa****,19.11.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),3,0,한달사용기 만족합니다 재구매할게요
56,__748795880,lmgm****,19.11.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,여자친구에게 선물해주었는데 좋아하네요!
56,__749711775,yevv****,19.11.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),3,0,좋아여 폼이 더 좋은거같아요
56,__748143525,yhe4****,19.10.30.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),4,0,순하고 거품도 부드러워서 좋네요
56,__748422548,vnn7****,19.11.01.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,향도강하지도않고 괜찮은거같아요
56,__752001515,pjh1****,19.10.29.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,순하고 좋네요 굿굿
57,__752942905,dais****,20.04.23.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 재구매는 쫌 ...
57,__748615256,leeg****,20.04.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,좋아요 ?? 좋아하는 향 좋아요
